frontal_axis_reading(g),vertical_axis_reading(g),lateral_axis_reading(g),activity
0.27203,0.88191,-0.070699,4
0.36583,0.96229,-0.093505,4
0.9052,0.70966,0.054735,2
0.54171,0.88191,-0.15052,2
0.54171,0.88191,-0.15052,2
0.54171,0.88191,-0.15052,2
0.69414,0.82449,-0.093505,2
0.7176,0.79004,-0.070699,2
0.7176,0.79004,-0.070699,2
0.64724,0.83597,-0.12771,2
0.58862,0.84746,-0.16192,2
0.77622,0.77856,-0.070699,2
0.82312,0.75559,-0.047893,2
0.74105,0.77856,-0.070699,2
0.97555,0.69818,0.0091224,2
0.97555,0.69818,0.0091224,2
0.97555,0.69818,0.0091224,2
0.60034,0.83597,-0.15052,2
0.7176,0.80152,-0.093505,2
0.7176,0.80152,-0.093505,2
0.77622,0.76708,-0.059296,2
0.61207,0.83597,-0.13912,2
0.61207,0.83597,-0.13912,2
0.79967,0.76708,-0.059296,2
0.79967,0.76708,-0.059296,2
0.77622,0.76708,-0.047893,2
0.77622,0.76708,-0.047893,2
0.74105,0.77856,-0.082102,2
0.9052,0.70966,0.0091224,2
0.9052,0.70966,0.0091224,2
0.7176,0.79004,-0.093505,2
0.7176,0.79004,-0.093505,2
0.7176,0.79004,-0.093505,2
0.7176,0.79004,-0.093505,2
0.72932,0.77856,-0.10491,2
0.72932,0.77856,-0.10491,2
0.72932,0.77856,-0.10491,2
0.78795,0.76708,-0.070699,2
0.78795,0.76708,-0.070699,2
0.7645,0.77856,-0.03649,2
0.7645,0.77856,-0.03649,2
0.7645,0.77856,-0.059296,2
0.70587,0.81301,-0.082102,2
0.70587,0.81301,-0.082102,2
0.61207,0.83597,-0.15052,2
0.61207,0.83597,-0.15052,2
0.7645,0.76708,-0.070699,2
0.77622,0.76708,-0.059296,2
0.77622,0.77856,-0.059296,2
0.7176,0.80152,-0.093505,2
0.89348,0.74411,-0.0022806,2
-0.45495,1.0082,0.077541,2
0.10787,0.97377,-0.20754,4
0.10787,0.97377,-0.20754,4
0.10787,0.97377,-0.20754,4
0.084423,0.91636,-0.17333,4
0.2603,1.2264,-0.21894,4
0.2603,1.2264,-0.21894,4
0.10787,0.96229,0.077541,4
-0.079733,0.87042,0.14596,4
-0.079733,0.87042,0.14596,1
0.87003,0.44555,0.25999,1
0.87003,0.44555,0.25999,1
1.0928,-0.22048,-0.03649,3
1.0576,-0.19751,-0.13912,3
1.0576,-0.19751,-0.13912,3
1.0811,-0.24344,-0.13912,3
1.2218,-0.30086,-0.093505,3
1.2218,-0.30086,-0.093505,3
0.88175,-0.16306,-0.24174,3
0.9052,-0.16306,-0.25315,3
0.9521,-0.15158,-0.23034,3
0.9521,-0.15158,-0.23034,3
0.9521,-0.15158,-0.23034,3
1.2335,-0.31234,-0.11631,3
1.2335,-0.31234,-0.11631,3
0.89348,-0.18603,-0.25315,3
1.1983,-0.31234,-0.12771,3
1.1983,-0.31234,-0.12771,3
1.1983,-0.31234,-0.12771,3
1.2687,-0.33531,-0.10491,3
1.2687,-0.33531,-0.10491,3
0.91693,-0.18603,-0.25315,3
1.0576,-0.20899,-0.20754,3
1.0576,-0.20899,-0.20754,3
0.87003,-0.16306,-0.26455,3
0.87003,-0.16306,-0.26455,3
0.87003,-0.16306,-0.26455,3
1.128,-0.25493,-0.17333,3
1.1632,-0.27789,-0.13912,3
0.91693,-0.17454,-0.24174,3
0.91693,-0.17454,-0.24174,3
0.94038,-0.17454,-0.24174,3
0.94038,-0.17454,-0.24174,3
0.94038,-0.17454,-0.24174,3
0.94038,-0.17454,-0.24174,3
1.0107,-0.18603,-0.21894,3
1.1514,-0.26641,-0.13912,3
1.3156,-0.33531,-0.093505,3
1.3156,-0.33531,-0.093505,3
1.3156,-0.33531,-0.093505,3
1.3156,-0.33531,-0.093505,3
0.89348,-0.17454,-0.26455,3
1.0811,-0.23196,-0.19613,3
1.0811,-0.23196,-0.19613,3
1.0811,-0.23196,-0.19613,3
0.88175,-0.17454,-0.26455,3
0.88175,-0.17454,-0.26455,3
1.0107,-0.18603,-0.23034,3
1.0107,-0.18603,-0.23034,3
1.0107,-0.18603,-0.23034,3
1.257,-0.32383,-0.11631,3
1.257,-0.32383,-0.11631,3
1.339,-0.35827,-0.093505,3
1.2804,-0.32383,-0.11631,3
0.9052,-0.17454,-0.26455,3
1.2687,-0.32383,-0.11631,3
1.2687,-0.32383,-0.11631,3
0.98728,-0.17454,-0.24174,3
0.9521,-0.15158,-0.24174,3
0.9521,-0.15158,-0.24174,3
0.9521,-0.15158,-0.24174,3
1.2101,-0.31234,-0.13912,3
0.9521,-0.17454,-0.25315,3
1.2687,-0.31234,-0.10491,3
1.2687,-0.31234,-0.10491,3
1.2687,-0.31234,-0.10491,3
1.2687,-0.31234,-0.10491,3
0.89348,-0.16306,-0.26455,3
1.2687,-0.31234,-0.10491,3
1.3156,-0.32383,-0.10491,3
1.2687,-0.33531,-0.11631,3
1.2687,-0.33531,-0.11631,3
0.9521,-0.16306,-0.25315,3
0.9521,-0.16306,-0.25315,3
0.9521,-0.16306,-0.25315,3
0.9521,-0.16306,-0.25315,3
0.98728,-0.18603,-0.25315,3
1.2921,-0.34679,-0.12771,3
0.91693,-0.19751,-0.27595,3
1.2101,-0.31234,-0.13912,3
1.2101,-0.31234,-0.13912,3
1.0107,-0.18603,-0.23034,3
1.257,-0.32383,-0.13912,3
1.3273,-0.33531,-0.11631,3
1.3273,-0.33531,-0.11631,3
0.94038,-0.17454,-0.27595,3
0.88175,-0.17454,-0.26455,3
1.339,-0.34679,-0.10491,3
1.339,-0.34679,-0.10491,3
0.94038,-0.17454,-0.27595,3
0.94038,-0.17454,-0.26455,3
1.1397,-0.26641,-0.18473,3
1.1514,-0.28938,-0.17333,3
0.89348,-0.17454,-0.27595,3
0.92865,-0.17454,-0.27595,3
0.92865,-0.17454,-0.27595,3
0.89348,-0.17454,-0.27595,3
0.96383,-0.16306,-0.26455,3
0.96383,-0.16306,-0.26455,3
1.0342,-0.19751,-0.25315,3
1.0342,-0.19751,-0.25315,3
0.92865,-0.17454,-0.27595,3
0.92865,-0.17454,-0.27595,3
1.1045,-0.25493,-0.19613,3
1.0107,-0.19751,-0.24174,3
1.2218,-0.31234,-0.13912,3
0.88175,-0.17454,-0.27595,3
0.9052,-0.16306,-0.27595,3
0.97555,-0.17454,-0.26455,3
0.88175,-0.17454,-0.27595,3
0.88175,-0.17454,-0.27595,3
1.0576,-0.20899,-0.20754,3
0.94038,-0.16306,-0.25315,3
1.257,-0.31234,-0.12771,3
0.9052,-0.16306,-0.26455,3
0.9052,-0.16306,-0.26455,3
0.9052,-0.16306,-0.26455,3
0.88175,-0.16306,-0.29876,3
0.88175,-0.16306,-0.29876,3
0.88175,-0.16306,-0.29876,3
0.88175,-0.16306,-0.29876,3
1.1045,-0.24344,-0.18473,3
1.1045,-0.24344,-0.18473,3
0.9052,-0.16306,-0.26455,3
0.9052,-0.16306,-0.26455,3
1.2101,-0.30086,-0.13912,3
1.2101,-0.30086,-0.13912,3
1.2101,-0.30086,-0.13912,3
0.94038,-0.16306,-0.26455,3
0.94038,-0.16306,-0.26455,3
0.94038,-0.16306,-0.26455,3
0.94038,-0.16306,-0.26455,3
0.94038,-0.16306,-0.26455,3
0.97555,-0.17454,-0.25315,3
1.128,-0.25493,-0.18473,3
1.0576,-0.24344,-0.21894,3
1.0225,-0.19751,-0.25315,3
1.0225,-0.19751,-0.25315,3
1.1514,-0.26641,-0.20754,3
1.1514,-0.26641,-0.20754,3
1.0576,-0.23196,-0.24174,3
1.0576,-0.23196,-0.24174,3
0.99901,-0.19751,-0.28736,3
1.2687,-0.32383,-0.16192,3
1.2687,-0.32383,-0.16192,3
1.2687,-0.32383,-0.16192,3
1.2687,-0.32383,-0.16192,3
1.0459,-0.22048,-0.26455,3
1.0576,-0.22048,-0.24174,3
1.128,-0.25493,-0.21894,3
1.1397,-0.25493,-0.21894,3
1.1749,-0.31234,-0.17333,3
1.1749,-0.31234,-0.17333,3
1.0107,-0.19751,-0.27595,3
1.0107,-0.19751,-0.27595,3
1.0342,-0.22048,-0.25315,3
1.0342,-0.22048,-0.25315,3
1.0811,-0.23196,-0.23034,3
1.0811,-0.23196,-0.23034,3
1.0811,-0.23196,-0.23034,3
1.0811,-0.23196,-0.23034,3
1.0576,-0.22048,-0.23034,3
1.0576,-0.22048,-0.23034,3
0.99901,-0.18603,-0.27595,3
0.99901,-0.18603,-0.27595,3
1.2687,-0.31234,-0.17333,3
1.0811,-0.22048,-0.23034,3
1.3742,-0.01378,0.19157,3
1.0107,0.42258,-0.082102,1
1.0107,0.42258,-0.082102,1
1.0107,0.42258,-0.082102,1
0.34238,0.92784,0.10035,1
0.75277,0.81301,0.066138,1
0.75277,0.81301,0.066138,1
0.75277,0.81301,0.066138,1
0.75277,0.81301,0.066138,1
0.75277,0.81301,0.066138,1
0.75277,0.81301,0.066138,1
0.60034,0.88191,-0.013684,1
0.60034,0.88191,-0.013684,1
0.60034,0.88191,-0.013684,1
0.60034,0.88191,-0.013684,1
0.55344,0.89339,-0.025087,1
0.55344,0.89339,-0.025087,1
0.55344,0.89339,-0.025087,1
0.55344,0.89339,-0.025087,1
0.55344,0.89339,-0.025087,1
0.55344,0.89339,-0.025087,1
0.55344,0.89339,-0.025087,1
0.67069,0.85894,0.020525,1
0.67069,0.85894,0.020525,1
0.67069,0.85894,0.020525,1
0.67069,0.85894,0.020525,1
0.67069,0.85894,0.020525,1
0.64724,0.83597,0.020525,1
0.64724,0.83597,0.020525,1
0.64724,0.83597,0.020525,1
0.64724,0.83597,0.020525,1
0.64724,0.83597,0.020525,1
0.64724,0.83597,0.020525,1
0.64724,0.83597,0.020525,1
0.64724,0.84746,0.043332,1
0.64724,0.84746,0.043332,1
0.64724,0.84746,0.043332,1
0.64724,0.84746,0.043332,1
0.64724,0.84746,0.043332,1
0.56517,0.89339,0.0091224,1
0.56517,0.89339,0.0091224,1
0.56517,0.89339,0.0091224,1
0.56517,0.89339,0.0091224,1
0.56517,0.89339,0.0091224,1
0.63552,0.87042,0.066138,1
0.63552,0.87042,0.066138,1
0.63552,0.87042,0.066138,1
0.63552,0.87042,0.066138,1
0.63552,0.87042,0.066138,1
0.63552,0.87042,0.066138,1
0.63552,0.87042,0.066138,1
0.56517,0.90487,-0.0022806,1
0.56517,0.90487,-0.0022806,1
0.56517,0.90487,-0.0022806,1
0.56517,0.90487,-0.0022806,1
0.56517,0.90487,-0.0022806,1
0.56517,0.90487,-0.0022806,1
0.55344,0.89339,-0.013684,1
0.55344,0.89339,-0.013684,1
0.55344,0.89339,-0.013684,1
0.55344,0.89339,-0.013684,1
0.55344,0.89339,-0.013684,1
0.57689,0.89339,-0.0022806,1
0.57689,0.89339,-0.0022806,1
0.57689,0.89339,-0.0022806,1
0.57689,0.89339,-0.0022806,1
0.57689,0.89339,-0.0022806,1
0.57689,0.89339,-0.0022806,1
1.1866,-0.048229,0.27139,3
1.1866,-0.048229,0.27139,3
1.1866,-0.048229,0.27139,3
0.88175,-0.24344,-0.28736,3
1.257,-0.32383,-0.13912,3
0.97555,-0.24344,-0.27595,3
0.9052,-0.22048,-0.29876,3
1.1983,-0.30086,-0.19613,3
1.1983,-0.30086,-0.19613,3
1.0342,-0.24344,-0.26455,3
1.0342,-0.24344,-0.26455,3
0.9521,-0.19751,-0.29876,3
0.9521,-0.19751,-0.32157,3
1.0342,-0.24344,-0.26455,3
1.0576,-0.27789,-0.25315,3
1.0576,-0.27789,-0.25315,3
0.9052,-0.22048,-0.35577,3
1.2452,-0.36976,-0.20754,3
1.1632,-0.33531,-0.21894,3
1.1632,-0.33531,-0.21894,3
0.8583,-0.22048,-0.35577,3
0.8583,-0.22048,-0.35577,3
0.89348,-0.20899,-0.34437,3
0.89348,-0.20899,-0.34437,3
0.88175,-0.22048,-0.33297,3
1.0342,-0.25493,-0.29876,3
1.0342,-0.25493,-0.29876,3
1.0342,-0.25493,-0.29876,3
0.88175,-0.20899,-0.33297,3
0.88175,-0.20899,-0.33297,3
0.88175,-0.20899,-0.33297,3
0.83485,-0.20899,-0.33297,3
0.83485,-0.20899,-0.33297,3
0.84658,-0.20899,-0.36718,3
0.88175,-0.22048,-0.34437,3
1.1514,-0.33531,-0.24174,3
1.1514,-0.33531,-0.24174,3
0.84658,-0.22048,-0.35577,3
1.0928,-0.28938,-0.25315,3
0.92865,-0.20899,-0.37858,3
1.0107,0.11254,-0.13912,3
0.87003,-0.094162,-0.19613,3
1.1866,-0.16306,-0.070699,3
1.1866,-0.16306,-0.070699,3
1.1866,-0.16306,-0.070699,3
1.1866,-0.16306,-0.070699,3
0.97555,-0.082679,-0.16192,3
0.94038,-0.082679,-0.17333,3
1.1514,-0.17454,-0.082102,3
1.1514,-0.17454,-0.082102,3
1.2687,-0.27789,-0.013684,3
1.1045,-0.094162,-0.12771,3
1.1045,-0.094162,-0.12771,3
0.9052,-0.12861,-0.20754,3
0.9521,-0.10565,-0.18473,3
1.1632,-0.19751,-0.093505,3
1.2335,-0.23196,-0.047893,3
1.2335,-0.23196,-0.047893,3
1.1514,-0.18603,-0.093505,3
0.99901,-0.10565,-0.17333,3
0.9052,-0.10565,-0.19613,3
0.9052,-0.10565,-0.19613,3
0.9052,-0.10565,-0.19613,3
1.2452,-0.23196,-0.03649,3
1.2452,-0.23196,-0.03649,3
1.2452,-0.23196,-0.03649,3
1.1163,-0.17454,-0.11631,3
1.1163,-0.17454,-0.11631,3
1.1163,-0.17454,-0.11631,3
1.0342,-0.14009,-0.15052,3
1.0342,-0.14009,-0.15052,3
1.0342,-0.14009,-0.15052,3
1.0342,-0.14009,-0.15052,3
1.1983,-0.20899,-0.070699,3
1.1983,-0.20899,-0.070699,3
1.0694,-0.14009,-0.12771,3
1.0694,-0.14009,-0.12771,3
1.2687,-0.24344,-0.047893,3
1.2687,-0.24344,-0.047893,3
0.96383,-0.094162,-0.19613,3
1.1632,-0.20899,-0.093505,3
0.91693,-0.094162,-0.19613,3
1.3273,-0.26641,-0.025087,3
1.3273,-0.26641,-0.025087,3
1.3273,-0.26641,-0.025087,3
1.0928,-0.15158,-0.13912,3
1.0928,-0.15158,-0.13912,3
1.3625,-0.27789,-0.025087,3
1.2218,-0.22048,-0.059296,3
1.2218,-0.22048,-0.059296,3
1.0107,-0.12861,-0.17333,3
1.0107,-0.12861,-0.17333,3
1.0107,-0.12861,-0.17333,3
1.0107,-0.10565,-0.17333,3
1.128,-0.18603,-0.10491,3
0.92865,-0.10565,-0.19613,3
0.92865,-0.10565,-0.19613,3
0.97555,-0.094162,-0.18473,3
0.97555,-0.094162,-0.18473,3
0.97555,-0.094162,-0.18473,3
1.0342,-0.11713,-0.16192,3
1.1163,-0.16306,-0.10491,3
1.0811,-0.16306,-0.11631,3
1.3156,-0.28938,-0.025087,3
1.3156,-0.28938,-0.025087,3
1.1045,-0.16306,-0.11631,3
1.1045,-0.16306,-0.11631,3
1.2921,-0.25493,-0.03649,3
1.2921,-0.25493,-0.03649,3
0.92865,-0.10565,-0.19613,3
0.92865,-0.10565,-0.19613,3
0.97555,-0.10565,-0.18473,3
0.97555,-0.10565,-0.18473,3
1.0459,-0.12861,-0.15052,3
1.128,-0.16306,-0.11631,3
1.128,-0.16306,-0.11631,3
1.128,-0.16306,-0.11631,3
1.128,-0.14009,-0.11631,3
1.128,-0.14009,-0.11631,3
1.0342,0.15847,-0.10491,3
1.0342,0.15847,-0.10491,1
1.1632,0.14698,0.46524,1
1.1632,0.14698,0.46524,1
1.1632,0.14698,0.46524,1
1.1632,0.14698,0.46524,1
0.61207,0.87042,0.031928,1
0.61207,0.87042,0.031928,1
0.61207,0.87042,0.031928,1
0.61207,0.87042,0.031928,1
0.61207,0.87042,0.031928,1
0.57689,0.89339,0.077541,1
0.57689,0.89339,0.077541,1
0.57689,0.89339,0.077541,1
0.57689,0.89339,0.077541,1
0.57689,0.89339,0.077541,1
0.57689,0.89339,0.077541,1
0.57689,0.89339,0.077541,1
0.35411,1.0082,-0.025087,1
0.35411,1.0082,-0.025087,1
0.35411,1.0082,-0.025087,1
0.35411,1.0082,-0.025087,1
0.35411,1.0082,-0.025087,1
0.35411,1.0082,-0.025087,1
0.35411,1.0082,-0.025087,1
0.35411,1.0082,-0.025087,1
0.45964,0.89339,0.0091224,1
0.45964,0.89339,0.0091224,1
0.45964,0.89339,0.0091224,1
0.45964,0.89339,0.0091224,1
0.45964,0.89339,0.0091224,1
0.45964,0.89339,0.0091224,1
0.45964,0.89339,0.0091224,1
0.45964,0.89339,0.0091224,1
0.45964,0.89339,0.0091224,1
0.54171,0.90487,0.031928,1
0.54171,0.90487,0.031928,1
0.54171,0.90487,0.031928,1
0.54171,0.90487,0.031928,1
0.54171,0.90487,0.031928,1
0.69414,0.84746,0.077541,1
0.69414,0.84746,0.077541,1
0.69414,0.84746,0.077541,1
0.69414,0.84746,0.077541,1
0.69414,0.84746,0.077541,1
0.69414,0.84746,0.077541,1
0.44791,0.93932,-0.059296,1
0.44791,0.93932,-0.059296,1
0.44791,0.93932,-0.059296,1
0.44791,0.93932,-0.059296,1
0.44791,0.93932,-0.059296,1
0.44791,0.93932,-0.059296,1
0.60034,0.89339,0.020525,1
0.60034,0.89339,0.020525,1
0.60034,0.89339,0.020525,1
0.60034,0.89339,0.020525,1
0.60034,0.89339,0.020525,1
0.60034,0.89339,0.020525,1
0.60034,0.89339,0.020525,1
0.67069,0.85894,0.020525,1
0.67069,0.85894,0.020525,1
0.67069,0.85894,0.020525,1
0.67069,0.85894,0.020525,1
0.67069,0.85894,0.020525,1
0.7176,0.84746,0.054735,1
0.7176,0.84746,0.054735,1
0.7176,0.84746,0.054735,1
0.7176,0.84746,0.054735,1
0.7176,0.84746,0.054735,1
0.56517,0.91636,-0.059296,1
0.56517,0.91636,-0.059296,1
0.56517,0.91636,-0.059296,1
0.56517,0.91636,-0.059296,1
0.56517,0.91636,-0.059296,1
0.56517,0.91636,-0.059296,1
0.55344,0.90487,-0.013684,1
0.55344,0.90487,-0.013684,1
0.55344,0.90487,-0.013684,1
0.55344,0.90487,-0.013684,1
0.55344,0.90487,-0.013684,1
0.55344,0.90487,-0.013684,1
0.55344,0.90487,-0.013684,1
0.52999,0.91636,-0.025087,1
0.52999,0.91636,-0.025087,1
0.52999,0.91636,-0.025087,1
0.52999,0.91636,-0.025087,1
0.52999,0.91636,-0.025087,1
0.52999,0.91636,-0.025087,1
0.58862,0.87042,0.0091224,1
0.58862,0.87042,0.0091224,1
0.58862,0.87042,0.0091224,1
0.58862,0.87042,0.0091224,1
0.58862,0.87042,0.0091224,1
0.58862,0.87042,0.0091224,1
0.52999,0.90487,-0.013684,1
0.52999,0.90487,-0.013684,1
0.52999,0.90487,-0.013684,1
0.52999,0.90487,-0.013684,1
0.52999,0.90487,-0.013684,1
0.52999,0.90487,-0.013684,1
0.52999,0.90487,-0.013684,1
0.56517,0.90487,-0.03649,1
0.56517,0.90487,-0.03649,1
0.56517,0.90487,-0.03649,1
0.56517,0.90487,-0.03649,1
0.56517,0.90487,-0.03649,1
0.62379,0.87042,-0.0022806,1
0.62379,0.87042,-0.0022806,1
0.62379,0.87042,-0.0022806,1
0.62379,0.87042,-0.0022806,1
0.62379,0.87042,-0.0022806,1
0.62379,0.87042,-0.0022806,1
0.62379,0.87042,-0.0022806,1
0.56517,0.89339,-0.03649,1
0.56517,0.89339,-0.03649,1
0.56517,0.89339,-0.03649,1
0.56517,0.89339,-0.03649,1
0.56517,0.89339,-0.03649,1
0.58862,0.87042,-0.013684,1
0.58862,0.87042,-0.013684,1
0.58862,0.87042,-0.013684,1
0.58862,0.87042,-0.013684,1
0.58862,0.87042,-0.013684,1
0.58862,0.87042,-0.013684,1
-0.091458,0.88191,-0.10491,1
-0.091458,0.88191,-0.10491,1
0.2603,0.99674,-0.13912,4
0.30721,0.77856,0.13456,4
0.30721,0.77856,0.13456,4
0.2134,0.92784,-0.025087,4
0.17823,0.97377,-0.15052,4
0.17823,0.97377,-0.15052,4
-0.33769,1.0197,-0.24174,4
0.82312,0.69818,-0.20754,2
0.82312,0.69818,-0.20754,2
0.98728,0.57186,-0.11631,2
0.98728,0.57186,-0.11631,2
0.9521,0.53741,-0.082102,2
0.9052,0.62928,-0.12771,2
1.0576,0.53741,-0.070699,2
0.94038,0.58334,-0.093505,2
0.87003,0.62928,-0.12771,2
0.89348,0.57186,-0.15052,2
0.94038,0.58334,-0.093505,2
0.91693,0.60631,-0.093505,2
0.88175,0.61779,-0.12771,2
0.9052,0.59483,-0.11631,2
0.78795,0.64076,-0.18473,2
1.1632,0.50296,-0.025087,2
0.99901,0.56038,-0.070699,2
0.92865,0.60631,-0.093505,2
0.94038,0.58334,-0.10491,2
0.96383,0.56038,-0.11631,2
0.94038,0.56038,-0.12771,2
0.97555,0.57186,-0.10491,2
0.89348,0.61779,-0.15052,2
0.82312,0.62928,-0.17333,2
0.82312,0.62928,-0.17333,2
0.88175,0.59483,-0.15052,2
0.94038,0.57186,-0.12771,2
0.94038,0.57186,-0.12771,2
0.92865,0.59483,-0.11631,2
1.0928,0.50296,-0.059296,2
1.128,0.49148,-0.047893,2
0.98728,0.56038,-0.082102,2
0.82312,0.64076,-0.17333,2
0.92865,0.58334,-0.12771,2
0.83485,0.62928,-0.16192,2
1.1632,0.48,-0.013684,2
0.92865,0.58334,-0.12771,2
0.87003,0.61779,-0.11631,2
0.014071,0.95081,-0.10491,4
0.37756,0.88191,0.043332,4
0.30721,0.98526,-0.070699,4
0.30721,0.98526,-0.070699,4
0.23685,0.99674,-0.082102,4
0.54171,0.91636,0.043332,4
0.54171,0.91636,0.043332,4
0.44791,0.91636,-0.025087,4
0.44791,0.91636,-0.025087,4
0.29548,1.0312,-0.10491,4
0.30721,0.97377,-0.0022806,4
0.29548,0.95081,-0.070699,4
0.29548,0.95081,-0.070699,4
0.36583,0.96229,-0.03649,4
0.30721,0.98526,-0.082102,4
0.30721,0.98526,-0.082102,4
0.40101,1.0542,-0.013684,4
0.40101,1.0542,-0.013684,4
0.51826,1.1001,-0.025087,4
0.51826,1.1001,-0.025087,4
0.51826,1.1001,-0.025087,4
0.060972,1.169,-0.19613,4
0.060972,1.169,-0.19613,1
0.060972,1.169,-0.19613,1
0.060972,1.169,-0.19613,1
0.060972,1.169,-0.19613,1
1.1045,-0.31234,-0.19613,3
1.3625,-0.40421,-0.10491,3
0.91693,-0.22048,-0.26455,3
0.9052,-0.20899,-0.29876,3
0.94038,-0.22048,-0.28736,3
0.94038,-0.22048,-0.28736,3
0.94038,-0.22048,-0.28736,3
1.1866,-0.32383,-0.16192,3
1.1045,-0.27789,-0.18473,3
1.1045,-0.27789,-0.18473,3
0.99901,-0.18603,-0.26455,3
0.99901,-0.18603,-0.26455,3
0.99901,-0.20899,-0.25315,3
1.1045,-0.27789,-0.20754,3
1.1045,-0.27789,-0.20754,3
0.97555,-0.19751,-0.26455,3
1.3156,-0.38124,-0.13912,3
1.0928,-0.28938,-0.20754,3
1.0928,-0.28938,-0.20754,3
0.9521,-0.19751,-0.28736,3
1.2335,-0.33531,-0.16192,3
1.2335,-0.33531,-0.16192,3
1.2335,-0.33531,-0.16192,3
1.2921,-0.34679,-0.15052,3
0.88175,-0.19751,-0.31016,3
1.1045,-0.27789,-0.21894,3
1.0576,-0.24344,-0.25315,3
1.1749,-0.30086,-0.18473,3
1.0576,-0.23196,-0.23034,3
1.0576,-0.23196,-0.23034,3
1.0576,-0.23196,-0.23034,3
0.96383,-0.18603,-0.28736,3
0.96383,-0.18603,-0.28736,3
0.92865,-0.17454,-0.29876,3
0.88175,-0.18603,-0.29876,3
1.2218,-0.32383,-0.16192,3
1.2218,-0.32383,-0.16192,3
1.2452,-0.34679,-0.16192,3
1.2452,-0.34679,-0.16192,3
1.3508,-0.36976,-0.13912,3
1.128,-0.28938,-0.20754,3
1.128,-0.28938,-0.20754,3
1.128,-0.28938,-0.20754,3
0.92865,-0.17454,-0.29876,3
0.92865,-0.17454,-0.29876,3
0.92865,-0.18603,-0.28736,3
0.92865,-0.18603,-0.28736,3
1.0811,-0.25493,-0.21894,3
1.0811,-0.25493,-0.21894,3
1.128,-0.27789,-0.20754,3
1.128,-0.27789,-0.20754,3
1.128,-0.27789,-0.20754,3
1.2921,-0.35827,-0.13912,3
1.2921,-0.35827,-0.13912,3
1.0459,-0.23196,-0.25315,3
1.0928,-0.25493,-0.20754,3
0.89348,-0.17454,-0.29876,3
1.1983,-0.30086,-0.18473,3
0.9052,-0.19751,-0.29876,3
1.0576,-0.24344,-0.25315,3
1.1397,-0.28938,-0.19613,3
0.88175,-0.19751,-0.32157,3
1.2687,-0.33531,-0.17333,3
0.9052,-0.17454,-0.29876,3
0.92865,-0.18603,-0.31016,3
1.1045,-0.27789,-0.21894,3
1.0459,-0.23196,-0.25315,3
1.0459,-0.23196,-0.25315,3
0.88175,-0.18603,-0.31016,3
0.9052,-0.17454,-0.29876,3
1.1045,-0.28938,-0.20754,3
1.2687,-0.34679,-0.13912,3
1.2687,-0.34679,-0.13912,3
1.2687,-0.34679,-0.13912,3
1.2687,-0.34679,-0.13912,3
1.2687,-0.34679,-0.13912,3
1.0459,-0.24344,-0.24174,3
0.9052,-0.18603,-0.29876,3
1.1632,-0.31234,-0.19613,3
1.1632,-0.31234,-0.19613,3
0.88175,-0.17454,-0.31016,3
1.1045,-0.26641,-0.21894,3
1.1045,-0.26641,-0.21894,3
0.96383,-0.16306,-0.29876,3
0.96383,-0.16306,-0.29876,3
0.98728,-0.16306,-0.29876,3
0.98728,-0.16306,-0.29876,3
0.98728,-0.16306,-0.29876,3
0.97555,-0.18603,-0.28736,3
0.97555,-0.18603,-0.28736,3
0.97555,-0.18603,-0.28736,3
0.97555,-0.18603,-0.28736,3
1.2101,-0.31234,-0.17333,3
1.2101,-0.31234,-0.17333,3
1.2101,-0.31234,-0.17333,3
1.3273,-0.34679,-0.13912,3
0.9521,-0.17454,-0.28736,3
0.94038,-0.18603,-0.31016,3
0.94038,-0.18603,-0.31016,3
0.94038,-0.18603,-0.31016,3
0.94038,-0.18603,-0.31016,3
0.94038,-0.18603,-0.31016,3
1.0107,-0.19751,-0.27595,3
0.87003,-0.19751,-0.31016,3
0.97555,-0.18603,-0.27595,3
0.97555,-0.18603,-0.27595,3
1.2687,-0.34679,-0.16192,3
1.2687,-0.34679,-0.16192,3
1.2687,-0.34679,-0.16192,3
0.94038,-0.17454,-0.31016,3
0.94038,-0.17454,-0.31016,3
1.1163,-0.24344,-0.21894,3
1.1163,-0.24344,-0.21894,3
1.1163,-0.24344,-0.21894,3
0.87003,-0.17454,-0.32157,3
0.87003,-0.17454,-0.32157,3
0.87003,-0.17454,-0.32157,3
0.92865,-0.18603,-0.29876,3
0.92865,-0.18603,-0.29876,3
0.92865,-0.18603,-0.29876,3
0.91693,-0.18603,-0.32157,3
0.91693,-0.18603,-0.32157,3
0.91693,-0.18603,-0.32157,3
0.91693,-0.18603,-0.32157,3
1.2101,-0.30086,-0.17333,3
1.2101,-0.30086,-0.17333,3
1.2101,-0.30086,-0.17333,3
1.2101,-0.30086,-0.17333,3
1.1514,-0.26641,-0.19613,3
1.2218,-0.31234,-0.16192,3
0.96383,-0.18603,-0.28736,3
0.96383,-0.18603,-0.28736,3
0.89348,-0.17454,-0.31016,3
0.89348,-0.17454,-0.31016,3
0.89348,-0.17454,-0.31016,3
0.89348,-0.17454,-0.31016,3
1.2218,-0.31234,-0.17333,3
1.1749,-0.28938,-0.19613,3
1.1749,-0.27789,-0.17333,3
0.87003,-0.18603,-0.31016,3
1.1045,-0.26641,-0.23034,3
1.1045,-0.26641,-0.23034,3
0.99901,-0.19751,-0.27595,3
0.9521,-0.16306,-0.29876,3
0.9521,-0.16306,-0.29876,3
